id,product_id,buyer_id,seller_id,order_status,total_price,delivery_method,meetup_location_id,meetup_time_slot,shipping_address_id,shipping_provider,tracking_number,create_time
103973,836,547,248,PENDING_PAYMENT,10.0,EXPRESS,,,1103,SF,,2026-08-10 22:44:42
103974,3474,285,810,PENDING_PAYMENT,60.0,MEETUP,11,12:00-13:00,,,,2026-08-08 23:34:42
103975,4245,577,83,PENDING_PAYMENT,50.0,MEETUP,3,12:00-13:00,,,,2026-08-09 07:18:42
103976,2935,152,659,PENDING_PAYMENT,25.0,MEETUP,10,19:00-20:00,,,,2026-08-14 17:17:42
103977,4079,857,252,PENDING_PAYMENT,50.0,EXPRESS,,,1704,SF,,2026-08-07 14:58:42
103978,3641,858,767,PENDING_PAYMENT,25.0,EXPRESS,,,1706,SF,,2026-08-10 08:57:42
103979,309,54,185,PENDING_PAYMENT,20.0,EXPRESS,,,117,SF,,2026-08-16 12:45:42
103980,1251,351,961,PENDING_PAYMENT,2.0,EXPRESS,,,716,SF,,2026-08-13 20:21:42
103981,1285,527,709,PENDING_PAYMENT,25.0,EXPRESS,,,1073,SF,,2026-08-15 14:48:42
103982,2764,481,444,PENDING_PAYMENT,150.0,EXPRESS,,,974,SF,,2026-08-15 22:36:42
103983,4323,404,186,PENDING_PAYMENT,20.0,MEETUP,10,19:00-20:00,,,,2026-08-11 18:17:42
103984,2382,135,93,PENDING_PAYMENT,50.0,MEETUP,13,17:00-18:00,,,,2026-08-15 04:25:42
103985,3159,464,350,PENDING_PAYMENT,120.0,EXPRESS,,,945,SF,,2026-08-15 03:34:42
103986,4936,961,50,PENDING_PAYMENT,200.0,MEETUP,2,12:00-13:00,,,,2026-08-10 15:15:42
103987,3734,510,545,PENDING_PAYMENT,8.0,EXPRESS,,,1039,SF,,2026-08-12 06:59:42
103988,715,679,106,PENDING_PAYMENT,5.0,EXPRESS,,,1358,SF,,2026-08-13 17:43:42
103989,3200,745,682,PENDING_PAYMENT,60.0,EXPRESS,,,1482,SF,,2026-08-12 23:51:42
103990,876,341,590,PENDING_PAYMENT,120.0,EXPRESS,,,696,SF,,2026-08-16 15:41:42
103991,516,250,259,PENDING_PAYMENT,3.0,EXPRESS,,,519,SF,,2026-08-09 09:44:42
103992,1071,992,268,PENDING_PAYMENT,120.0,EXPRESS,,,1981,SF,,2026-08-06 23:03:42
103993,1766,336,416,PENDING_PAYMENT,80.0,MEETUP,10,12:00-13:00,,,,2026-08-12 11:18:42
103994,4289,892,441,PENDING_PAYMENT,80.0,EXPRESS,,,1775,SF,,2026-08-15 18:36:42
103995,4584,534,919,PENDING_PAYMENT,50.0,MEETUP,15,18:00-19:00,,,,2026-08-12 02:23:42
103996,452,115,182,PENDING_PAYMENT,25.0,MEETUP,30,19:00-20:00,,,,2026-08-10 11:27:42
103997,4120,401,783,PENDING_PAYMENT,50.0,MEETUP,29,17:00-18:00,,,,2026-08-11 18:15:42
103998,2443,141,550,PENDING_PAYMENT,60.0,EXPRESS,,,289,SF,,2026-08-12 07:44:42
103999,4777,906,256,PENDING_PAYMENT,12.0,MEETUP,9,17:00-18:00,,,,2026-08-16 17:38:42
104000,254,418,219,PENDING_PAYMENT,30.0,MEETUP,28,19:00-20:00,,,,2026-08-06 20:10:42
104001,4141,998,146,PENDING_PAYMENT,100.0,EXPRESS,,,1991,SF,,2026-08-11 00:34:42
104002,715,525,106,PENDING_PAYMENT,5.0,EXPRESS,,,1070,SF,,2026-08-10 15:39:42
104003,178,853,382,PENDING_PAYMENT,200.0,MEETUP,25,18:00-19:00,,,,2026-08-11 22:39:42
104004,205,831,663,PENDING_PAYMENT,25.0,EXPRESS,,,1651,SF,,2026-08-16 08:42:42
104005,1505,366,816,PENDING_PAYMENT,60.0,EXPRESS,,,746,SF,,2026-08-08 06:16:42
104006,4048,71,944,PENDING_PAYMENT,100.0,MEETUP,3,12:00-13:00,,,,2026-08-09 22:58:42
104007,4333,854,499,PENDING_PAYMENT,25.0,MEETUP,12,19:00-20:00,,,,2026-08-09 11:18:42
104008,3591,919,580,PENDING_PAYMENT,80.0,MEETUP,21,18:00-19:00,,,,2026-08-15 13:01:42
104009,3643,54,841,PENDING_PAYMENT,20.0,MEETUP,10,18:00-19:00,,,,2026-08-09 12:55:42
104010,3669,106,357,PENDING_PAYMENT,15.0,MEETUP,2,17:00-18:00,,,,2026-08-10 19:11:42
104011,1188,689,708,PENDING_PAYMENT,8.0,EXPRESS,,,1374,SF,,2026-08-08 21:41:42
104012,4600,459,616,PENDING_PAYMENT,60.0,MEETUP,22,17:00-18:00,,,,2026-08-12 16:05:42
104013,3679,764,473,PENDING_PAYMENT,50.0,MEETUP,24,12:00-13:00,,,,2026-08-11 17:39:42
104014,3114,374,600,PENDING_PAYMENT,100.0,EXPRESS,,,760,SF,,2026-08-10 06:03:42
104015,3101,148,407,PENDING_PAYMENT,150.0,EXPRESS,,,306,SF,,2026-08-13 16:47:42
104016,2307,49,698,PENDING_PAYMENT,150.0,MEETUP,8,17:00-18:00,,,,2026-08-10 07:40:42
104017,3651,242,65,PENDING_PAYMENT,80.0,MEETUP,29,19:00-20:00,,,,2026-08-08 07:52:42
104018,2033,967,23,PENDING_PAYMENT,30.0,EXPRESS,,,1937,SF,,2026-08-14 11:40:42
104019,2864,381,931,PENDING_PAYMENT,2.0,EXPRESS,,,771,SF,,2026-08-16 02:31:42
104020,3799,726,445,PENDING_PAYMENT,5.0,EXPRESS,,,1444,SF,,2026-08-14 23:40:42
104021,1604,654,688,PENDING_PAYMENT,12.0,EXPRESS,,,1305,SF,,2026-08-12 21:28:42
104022,3034,707,819,PENDING_PAYMENT,200.0,MEETUP,25,18:00-19:00,,,,2026-08-13 13:24:42
104023,3452,920,985,PENDING_PAYMENT,50.0,MEETUP,21,18:00-19:00,,,,2026-08-09 21:22:42
104024,2876,942,990,PENDING_PAYMENT,12.0,MEETUP,9,17:00-18:00,,,,2026-08-13 03:06:42
104025,437,283,63,PENDING_PAYMENT,100.0,EXPRESS,,,591,SF,,2026-08-15 12:49:42
104026,1817,900,577,PENDING_PAYMENT,8.0,EXPRESS,,,1793,SF,,2026-08-10 06:51:42
104027,620,200,505,PENDING_PAYMENT,80.0,EXPRESS,,,420,SF,,2026-08-07 20:07:42
104028,4458,565,781,PENDING_PAYMENT,15.0,EXPRESS,,,1140,SF,,2026-08-09 04:13:42
104029,2623,26,247,PENDING_PAYMENT,12.0,MEETUP,21,19:00-20:00,,,,2026-08-10 21:06:42
104030,4465,774,592,PENDING_PAYMENT,25.0,MEETUP,25,12:00-13:00,,,,2026-08-15 15:51:42
104031,4396,106,687,PENDING_PAYMENT,1.0,EXPRESS,,,218,SF,,2026-08-11 13:21:42
104032,2749,951,695,PENDING_PAYMENT,8.0,MEETUP,24,12:00-13:00,,,,2026-08-08 14:49:42
104033,96,449,924,PENDING_PAYMENT,12.0,MEETUP,22,12:00-13:00,,,,2026-08-08 02:58:42
104034,4046,602,124,PENDING_PAYMENT,120.0,MEETUP,18,19:00-20:00,,,,2026-08-12 08:29:42
104035,1994,282,793,PENDING_PAYMENT,20.0,EXPRESS,,,589,SF,,2026-08-09 13:08:42
104036,4513,246,510,PENDING_PAYMENT,10.0,MEETUP,2,17:00-18:00,,,,2026-08-16 05:42:42
104037,1885,572,16,PENDING_PAYMENT,20.0,EXPRESS,,,1151,SF,,2026-08-10 17:46:42
104038,1262,151,597,PENDING_PAYMENT,20.0,EXPRESS,,,314,SF,,2026-08-13 20:04:42
104039,721,485,32,PENDING_PAYMENT,10.0,MEETUP,23,19:00-20:00,,,,2026-08-09 16:02:42
104040,471,779,309,PENDING_PAYMENT,8.0,EXPRESS,,,1554,SF,,2026-08-15 21:50:42
104041,4554,795,572,PENDING_PAYMENT,50.0,MEETUP,6,18:00-19:00,,,,2026-08-11 16:46:42
104042,667,210,922,PENDING_PAYMENT,1.0,MEETUP,2,17:00-18:00,,,,2026-08-12 22:59:42
104043,1591,220,75,PENDING_PAYMENT,1.0,EXPRESS,,,457,SF,,2026-08-14 13:29:42
104044,2059,146,103,PENDING_PAYMENT,200.0,EXPRESS,,,301,SF,,2026-08-15 20:49:42
104045,3961,286,636,PENDING_PAYMENT,15.0,MEETUP,12,12:00-13:00,,,,2026-08-11 20:39:42
104046,3935,245,414,PENDING_PAYMENT,200.0,MEETUP,25,17:00-18:00,,,,2026-08-13 06:25:42
104047,329,457,648,PENDING_PAYMENT,2.0,EXPRESS,,,933,SF,,2026-08-08 18:12:42
104048,4870,698,239,PENDING_PAYMENT,2.0,EXPRESS,,,1389,SF,,2026-08-16 08:47:42
104049,2533,988,177,PENDING_PAYMENT,100.0,EXPRESS,,,1974,SF,,2026-08-07 22:37:42
104050,4080,849,494,PENDING_PAYMENT,3.0,EXPRESS,,,1687,SF,,2026-08-16 17:46:42
104051,3643,349,841,PENDING_PAYMENT,20.0,EXPRESS,,,713,SF,,2026-08-07 00:56:42
104052,3389,945,85,PENDING_PAYMENT,30.0,EXPRESS,,,1892,SF,,2026-08-08 15:48:42
104053,3554,288,33,PENDING_PAYMENT,12.0,MEETUP,5,18:00-19:00,,,,2026-08-08 12:08:42
104054,4176,943,580,PENDING_PAYMENT,120.0,EXPRESS,,,1889,SF,,2026-08-11 12:14:42
104055,3233,924,379,PENDING_PAYMENT,120.0,EXPRESS,,,1846,SF,,2026-08-13 17:27:42
104056,1347,732,28,PENDING_PAYMENT,3.0,EXPRESS,,,1451,SF,,2026-08-09 07:02:42
104057,3727,651,70,PENDING_PAYMENT,150.0,MEETUP,4,17:00-18:00,,,,2026-08-07 15:00:42
104058,1626,77,911,PENDING_PAYMENT,150.0,MEETUP,8,19:00-20:00,,,,2026-08-16 04:19:42
104059,1289,836,81,PENDING_PAYMENT,200.0,EXPRESS,,,1661,SF,,2026-08-09 18:59:42
104060,1130,163,863,PENDING_PAYMENT,150.0,MEETUP,5,18:00-19:00,,,,2026-08-12 09:31:42
104061,2021,634,780,PENDING_PAYMENT,12.0,EXPRESS,,,1262,SF,,2026-08-06 20:47:42
104062,3107,422,954,PENDING_PAYMENT,1.0,MEETUP,20,19:00-20:00,,,,2026-08-10 00:30:42
104063,1614,991,700,PENDING_PAYMENT,150.0,MEETUP,1,17:00-18:00,,,,2026-08-12 16:35:42
104064,4594,265,736,PENDING_PAYMENT,10.0,EXPRESS,,,552,SF,,2026-08-10 04:11:42
104065,4816,264,568,PENDING_PAYMENT,15.0,EXPRESS,,,548,SF,,2026-08-14 19:01:42
104066,3293,510,945,PENDING_PAYMENT,25.0,EXPRESS,,,1040,SF,,2026-08-10 00:13:42
104067,2351,783,406,PENDING_PAYMENT,100.0,EXPRESS,,,1561,SF,,2026-08-11 22:20:42
104068,2048,811,211,PENDING_PAYMENT,2.0,MEETUP,20,12:00-13:00,,,,2026-08-08 16:35:42
104069,2615,54,995,PENDING_PAYMENT,200.0,EXPRESS,,,119,SF,,2026-08-12 17:03:42
104070,1649,221,313,PENDING_PAYMENT,50.0,EXPRESS,,,460,SF,,2026-08-14 04:56:42
104071,2309,695,317,PENDING_PAYMENT,3.0,MEETUP,18,18:00-19:00,,,,2026-08-07 08:35:42
104072,742,307,163,PENDING_PAYMENT,60.0,EXPRESS,,,634,SF,,2026-08-13 22:12:42
104073,1302,575,88,PENDING_PAYMENT,30.0,MEETUP,13,12:00-13:00,,,,2026-08-10 23:02:42
104074,3437,47,627,PENDING_PAYMENT,10.0,EXPRESS,,,102,SF,,2026-08-10 04:50:42
104075,3412,606,989,PENDING_PAYMENT,60.0,EXPRESS,,,1212,SF,,2026-08-07 19:04:42
104076,580,611,255,PENDING_PAYMENT,8.0,EXPRESS,,,1218,SF,,2026-08-08 18:59:42
104077,1801,125,859,PENDING_PAYMENT,150.0,EXPRESS,,,255,SF,,2026-08-14 10:05:42
104078,4008,952,465,PENDING_PAYMENT,200.0,EXPRESS,,,1905,SF,,2026-08-16 08:13:42
104079,147,708,711,PENDING_PAYMENT,60.0,MEETUP,27,12:00-13:00,,,,2026-08-10 08:51:42
104080,2583,464,328,PENDING_PAYMENT,60.0,MEETUP,26,12:00-13:00,,,,2026-08-14 10:14:42
104081,928,875,335,PENDING_PAYMENT,30.0,MEETUP,12,17:00-18:00,,,,2026-08-10 14:28:42
104082,1664,608,839,PENDING_PAYMENT,200.0,EXPRESS,,,1214,SF,,2026-08-08 08:09:42
104083,3525,616,359,PENDING_PAYMENT,80.0,MEETUP,12,17:00-18:00,,,,2026-08-10 14:33:42
104084,3387,699,918,PENDING_PAYMENT,60.0,EXPRESS,,,1392,SF,,2026-08-12 01:57:42
104085,864,602,163,PENDING_PAYMENT,3.0,MEETUP,4,12:00-13:00,,,,2026-08-09 17:05:42
104086,3878,545,22,PENDING_PAYMENT,25.0,MEETUP,22,12:00-13:00,,,,2026-08-15 03:29:42
104087,2240,247,772,PENDING_PAYMENT,25.0,EXPRESS,,,511,SF,,2026-08-10 04:33:42
104088,1142,271,824,PENDING_PAYMENT,80.0,EXPRESS,,,565,SF,,2026-08-11 18:25:42
104089,575,179,221,PENDING_PAYMENT,150.0,EXPRESS,,,375,SF,,2026-08-11 01:08:42
104090,4473,488,830,PENDING_PAYMENT,50.0,MEETUP,8,17:00-18:00,,,,2026-08-14 02:25:42
104091,2897,257,584,PENDING_PAYMENT,150.0,MEETUP,21,12:00-13:00,,,,2026-08-16 07:30:42
104092,3839,311,114,PENDING_PAYMENT,5.0,MEETUP,28,17:00-18:00,,,,2026-08-07 09:13:42
104093,1696,41,480,PENDING_PAYMENT,20.0,EXPRESS,,,88,SF,,2026-08-12 10:21:42
104094,1669,580,442,PENDING_PAYMENT,15.0,MEETUP,16,17:00-18:00,,,,2026-08-16 18:20:42
104095,3223,741,728,PENDING_PAYMENT,50.0,EXPRESS,,,1475,SF,,2026-08-08 04:19:42
104096,4031,803,53,PENDING_PAYMENT,150.0,MEETUP,9,12:00-13:00,,,,2026-08-11 03:39:42
104097,1087,639,592,PENDING_PAYMENT,120.0,EXPRESS,,,1269,SF,,2026-08-14 16:33:42
104098,4973,432,202,PENDING_PAYMENT,80.0,EXPRESS,,,882,SF,,2026-08-07 13:07:42
104099,3962,217,594,PENDING_PAYMENT,15.0,MEETUP,21,19:00-20:00,,,,2026-08-12 19:02:42
104100,1963,911,48,PENDING_PAYMENT,60.0,EXPRESS,,,1815,SF,,2026-08-09 12:37:42
104101,4584,332,919,PENDING_PAYMENT,50.0,EXPRESS,,,683,SF,,2026-08-11 01:36:42
104102,4643,609,882,PENDING_PAYMENT,1.0,MEETUP,21,12:00-13:00,,,,2026-08-07 03:39:42
104103,4842,606,570,PENDING_PAYMENT,25.0,MEETUP,15,18:00-19:00,,,,2026-08-09 00:46:42
104104,4030,905,267,PENDING_PAYMENT,2.0,MEETUP,23,18:00-19:00,,,,2026-08-11 12:08:42
104105,621,390,473,PENDING_PAYMENT,2.0,EXPRESS,,,788,SF,,2026-08-16 08:58:42
104106,1878,306,602,PENDING_PAYMENT,12.0,EXPRESS,,,633,SF,,2026-08-10 05:09:42
104107,907,649,976,PENDING_PAYMENT,60.0,MEETUP,15,19:00-20:00,,,,2026-08-15 05:46:42
104108,1940,58,404,PENDING_PAYMENT,30.0,MEETUP,26,18:00-19:00,,,,2026-08-08 13:58:42
104109,4692,866,146,PENDING_PAYMENT,50.0,MEETUP,7,17:00-18:00,,,,2026-08-16 14:10:42
104110,4045,151,19,PENDING_PAYMENT,50.0,EXPRESS,,,314,SF,,2026-08-11 13:44:42
104111,3345,959,175,PENDING_PAYMENT,200.0,MEETUP,11,18:00-19:00,,,,2026-08-12 02:41:42
104112,970,325,131,PENDING_PAYMENT,80.0,MEETUP,23,17:00-18:00,,,,2026-08-07 12:53:42
104113,903,99,643,PENDING_PAYMENT,10.0,EXPRESS,,,206,SF,,2026-08-08 07:49:42
104114,2452,358,957,PENDING_PAYMENT,12.0,MEETUP,24,18:00-19:00,,,,2026-08-11 23:14:42
104115,638,144,667,PENDING_PAYMENT,50.0,EXPRESS,,,297,SF,,2026-08-08 05:28:42
104116,4591,917,947,PENDING_PAYMENT,80.0,MEETUP,23,12:00-13:00,,,,2026-08-15 07:57:42
104117,3274,243,313,PENDING_PAYMENT,8.0,MEETUP,9,17:00-18:00,,,,2026-08-09 04:54:42
104118,842,315,7,PENDING_PAYMENT,1.0,MEETUP,17,17:00-18:00,,,,2026-08-15 19:36:42
104119,2417,414,621,PENDING_PAYMENT,8.0,MEETUP,11,18:00-19:00,,,,2026-08-14 16:05:42
104120,736,927,424,PENDING_PAYMENT,1.0,MEETUP,4,19:00-20:00,,,,2026-08-06 20:18:42
104121,1377,57,798,PENDING_PAYMENT,5.0,EXPRESS,,,123,SF,,2026-08-16 07:02:42
104122,4006,490,873,PENDING_PAYMENT,15.0,MEETUP,20,19:00-20:00,,,,2026-08-11 12:41:42
104123,1762,820,12,PENDING_PAYMENT,2.0,EXPRESS,,,1629,SF,,2026-08-11 04:43:42
104124,1249,603,708,PENDING_PAYMENT,80.0,EXPRESS,,,1206,SF,,2026-08-16 15:46:42
104125,4201,849,100,PENDING_PAYMENT,1.0,EXPRESS,,,1687,SF,,2026-08-14 00:31:42
104126,4768,883,112,PENDING_PAYMENT,2.0,MEETUP,8,18:00-19:00,,,,2026-08-08 19:44:42
104127,3496,601,913,PENDING_PAYMENT,15.0,EXPRESS,,,1201,SF,,2026-08-08 20:44:42
104128,3757,639,458,PENDING_PAYMENT,8.0,MEETUP,18,19:00-20:00,,,,2026-08-13 12:14:42
104129,1537,548,667,PENDING_PAYMENT,8.0,MEETUP,23,19:00-20:00,,,,2026-08-07 03:12:42
104130,2927,62,510,PENDING_PAYMENT,60.0,EXPRESS,,,133,SF,,2026-08-08 02:29:42
104131,2828,936,571,PENDING_PAYMENT,1.0,EXPRESS,,,1870,SF,,2026-08-13 08:36:42
104132,3262,724,553,PENDING_PAYMENT,100.0,EXPRESS,,,1441,SF,,2026-08-14 14:22:42
104133,4650,471,278,PENDING_PAYMENT,10.0,EXPRESS,,,957,SF,,2026-08-12 23:04:42
104134,3312,575,235,PENDING_PAYMENT,25.0,EXPRESS,,,1155,SF,,2026-08-15 17:45:42
104135,2781,408,99,PENDING_PAYMENT,30.0,MEETUP,20,19:00-20:00,,,,2026-08-09 19:19:42
104136,4984,869,409,PENDING_PAYMENT,25.0,EXPRESS,,,1727,SF,,2026-08-12 05:22:42
104137,4704,548,898,PENDING_PAYMENT,200.0,EXPRESS,,,1105,SF,,2026-08-14 04:26:42
104138,2762,986,465,PENDING_PAYMENT,8.0,EXPRESS,,,1970,SF,,2026-08-11 07:33:42
104139,328,823,933,PENDING_PAYMENT,80.0,MEETUP,25,18:00-19:00,,,,2026-08-08 10:55:42
104140,1704,406,404,PENDING_PAYMENT,150.0,MEETUP,18,18:00-19:00,,,,2026-08-11 09:36:42
104141,2130,495,517,PENDING_PAYMENT,120.0,MEETUP,18,19:00-20:00,,,,2026-08-16 00:45:42
104142,3307,535,617,PENDING_PAYMENT,15.0,MEETUP,5,12:00-13:00,,,,2026-08-14 20:21:42
104143,2598,574,727,PENDING_PAYMENT,8.0,EXPRESS,,,1153,SF,,2026-08-12 23:15:42
104144,1337,864,594,PENDING_PAYMENT,2.0,EXPRESS,,,1717,SF,,2026-08-07 19:31:42
104145,2841,847,537,PENDING_PAYMENT,10.0,MEETUP,27,18:00-19:00,,,,2026-08-14 07:58:42
104146,3224,918,428,PENDING_PAYMENT,2.0,MEETUP,2,12:00-13:00,,,,2026-08-16 17:53:42
104147,1951,708,79,PENDING_PAYMENT,15.0,MEETUP,1,19:00-20:00,,,,2026-08-12 15:44:42
104148,3552,668,866,PENDING_PAYMENT,60.0,MEETUP,1,12:00-13:00,,,,2026-08-16 11:51:42
104149,1137,540,380,PENDING_PAYMENT,2.0,MEETUP,15,17:00-18:00,,,,2026-08-06 20:04:42
104150,5000,702,258,PENDING_PAYMENT,12.0,EXPRESS,,,1401,SF,,2026-08-12 04:39:42
104151,3131,973,699,PENDING_PAYMENT,20.0,MEETUP,6,19:00-20:00,,,,2026-08-07 06:37:42
104152,289,511,694,PENDING_PAYMENT,5.0,EXPRESS,,,1041,SF,,2026-08-08 06:41:42
104153,717,524,145,PENDING_PAYMENT,8.0,EXPRESS,,,1068,SF,,2026-08-12 08:10:42
104154,2984,322,962,PENDING_PAYMENT,25.0,EXPRESS,,,662,SF,,2026-08-16 04:58:42
104155,287,648,625,PENDING_PAYMENT,150.0,EXPRESS,,,1290,SF,,2026-08-11 09:55:42
104156,3622,116,201,PENDING_PAYMENT,3.0,MEETUP,19,19:00-20:00,,,,2026-08-07 18:49:42
104157,661,503,268,PENDING_PAYMENT,12.0,EXPRESS,,,1019,SF,,2026-08-15 08:23:42
104158,4210,481,154,PENDING_PAYMENT,2.0,MEETUP,3,18:00-19:00,,,,2026-08-10 21:53:42
104159,1897,760,42,PENDING_PAYMENT,5.0,MEETUP,4,18:00-19:00,,,,2026-08-14 12:32:42
104160,1387,697,983,PENDING_PAYMENT,50.0,EXPRESS,,,1387,SF,,2026-08-14 14:53:42
104161,4539,646,127,PENDING_PAYMENT,8.0,MEETUP,6,19:00-20:00,,,,2026-08-11 23:17:42
104162,1976,609,376,PENDING_PAYMENT,30.0,MEETUP,26,12:00-13:00,,,,2026-08-15 18:56:42
104163,793,968,777,PENDING_PAYMENT,1.0,MEETUP,5,18:00-19:00,,,,2026-08-16 15:03:42
104164,4060,144,393,PENDING_PAYMENT,100.0,MEETUP,9,18:00-19:00,,,,2026-08-09 19:24:42
104165,3988,647,801,PENDING_PAYMENT,80.0,EXPRESS,,,1287,SF,,2026-08-10 01:02:42
104166,4820,964,762,PENDING_PAYMENT,60.0,MEETUP,18,17:00-18:00,,,,2026-08-10 02:50:42
104167,2603,270,210,PENDING_PAYMENT,80.0,MEETUP,8,17:00-18:00,,,,2026-08-07 16:18:42
104168,3413,624,802,PENDING_PAYMENT,15.0,MEETUP,23,18:00-19:00,,,,2026-08-06 20:51:42
104169,4881,562,612,PENDING_PAYMENT,10.0,MEETUP,16,12:00-13:00,,,,2026-08-16 14:56:42
104170,3066,620,62,PENDING_PAYMENT,30.0,MEETUP,30,19:00-20:00,,,,2026-08-09 18:06:42
104171,3691,306,896,PENDING_PAYMENT,25.0,EXPRESS,,,633,SF,,2026-08-12 03:15:42
104172,4153,938,376,PENDING_PAYMENT,8.0,MEETUP,3,19:00-20:00,,,,2026-08-13 01:05:42
104173,4636,119,828,PENDING_PAYMENT,5.0,EXPRESS,,,244,SF,,2026-08-11 18:33:42
104174,3366,657,902,PENDING_PAYMENT,2.0,EXPRESS,,,1311,SF,,2026-08-16 14:38:42
104175,2200,432,566,PENDING_PAYMENT,15.0,EXPRESS,,,882,SF,,2026-08-07 18:58:42
104176,2807,595,597,PENDING_PAYMENT,120.0,EXPRESS,,,1187,SF,,2026-08-11 12:56:42
104177,4727,191,556,PENDING_PAYMENT,30.0,EXPRESS,,,399,SF,,2026-08-15 21:56:42
104178,4635,12,678,PENDING_PAYMENT,5.0,EXPRESS,,,26,SF,,2026-08-11 01:10:42
104179,2391,239,528,PENDING_PAYMENT,200.0,MEETUP,21,12:00-13:00,,,,2026-08-12 18:57:42
104180,3920,885,891,PENDING_PAYMENT,30.0,MEETUP,16,19:00-20:00,,,,2026-08-14 14:38:42
104181,2053,112,910,PENDING_PAYMENT,8.0,EXPRESS,,,231,SF,,2026-08-13 12:44:42
104182,3802,532,505,PENDING_PAYMENT,1.0,EXPRESS,,,1083,SF,,2026-08-07 11:54:42
104183,2680,9,964,PENDING_PAYMENT,8.0,EXPRESS,,,22,SF,,2026-08-11 02:10:42
104184,2592,155,994,PENDING_PAYMENT,120.0,EXPRESS,,,322,SF,,2026-08-14 10:05:42
104185,4875,160,719,PENDING_PAYMENT,5.0,EXPRESS,,,334,SF,,2026-08-08 03:29:42
104186,2170,21,285,PENDING_PAYMENT,50.0,MEETUP,25,19:00-20:00,,,,2026-08-07 05:39:42
104187,3575,629,889,PENDING_PAYMENT,200.0,MEETUP,4,19:00-20:00,,,,2026-08-12 10:13:42
104188,1121,737,731,PENDING_PAYMENT,10.0,MEETUP,28,19:00-20:00,,,,2026-08-16 16:06:42
104189,2382,72,93,PENDING_PAYMENT,50.0,EXPRESS,,,152,SF,,2026-08-14 19:53:42
104190,2850,800,103,PENDING_PAYMENT,12.0,MEETUP,15,19:00-20:00,,,,2026-08-11 03:01:42
104191,4220,858,700,PENDING_PAYMENT,150.0,EXPRESS,,,1705,SF,,2026-08-14 11:03:42
104192,3052,852,807,PENDING_PAYMENT,8.0,EXPRESS,,,1693,SF,,2026-08-10 13:30:42
104193,410,911,680,PENDING_PAYMENT,10.0,MEETUP,3,19:00-20:00,,,,2026-08-13 13:41:42
104194,3179,791,379,PENDING_PAYMENT,10.0,MEETUP,12,17:00-18:00,,,,2026-08-09 02:28:42
104195,1741,38,192,PENDING_PAYMENT,10.0,EXPRESS,,,80,SF,,2026-08-14 22:15:42
104196,1727,800,543,PENDING_PAYMENT,1.0,MEETUP,22,19:00-20:00,,,,2026-08-08 01:17:42
104197,3654,540,868,PENDING_PAYMENT,50.0,MEETUP,29,17:00-18:00,,,,2026-08-12 21:10:42
104198,1099,237,286,PENDING_PAYMENT,1.0,MEETUP,14,18:00-19:00,,,,2026-08-07 08:21:42
104199,3290,262,284,PENDING_PAYMENT,80.0,MEETUP,27,19:00-20:00,,,,2026-08-16 08:20:42
104200,124,221,283,PENDING_PAYMENT,200.0,MEETUP,16,12:00-13:00,,,,2026-08-12 05:53:42
104201,921,38,424,PENDING_PAYMENT,3.0,EXPRESS,,,82,SF,,2026-08-09 13:38:42
104202,2431,65,178,PENDING_PAYMENT,1.0,MEETUP,21,12:00-13:00,,,,2026-08-13 00:25:42
104203,1904,12,700,PENDING_PAYMENT,100.0,MEETUP,27,12:00-13:00,,,,2026-08-16 07:01:42
104204,796,805,212,PENDING_PAYMENT,120.0,EXPRESS,,,1603,SF,,2026-08-11 19:00:42
104205,3518,776,955,PENDING_PAYMENT,3.0,MEETUP,1,19:00-20:00,,,,2026-08-10 10:40:42
104206,1212,412,912,PENDING_PAYMENT,60.0,MEETUP,4,18:00-19:00,,,,2026-08-14 10:41:42
104207,4410,147,595,PENDING_PAYMENT,25.0,MEETUP,9,18:00-19:00,,,,2026-08-13 23:56:42
104208,2748,108,744,PENDING_PAYMENT,20.0,EXPRESS,,,221,SF,,2026-08-08 09:49:42
104209,343,799,659,PENDING_PAYMENT,3.0,MEETUP,10,12:00-13:00,,,,2026-08-07 03:35:42
104210,1505,740,816,PENDING_PAYMENT,60.0,EXPRESS,,,1471,SF,,2026-08-10 05:32:42
104211,2207,757,974,PENDING_PAYMENT,200.0,MEETUP,4,12:00-13:00,,,,2026-08-12 22:10:42
104212,17,638,523,PENDING_PAYMENT,150.0,EXPRESS,,,1267,SF,,2026-08-09 03:37:42
104213,512,788,719,PENDING_PAYMENT,20.0,MEETUP,20,18:00-19:00,,,,2026-08-14 13:23:42
104214,2934,134,910,PENDING_PAYMENT,80.0,MEETUP,2,18:00-19:00,,,,2026-08-13 11:10:42
104215,69,653,134,PENDING_PAYMENT,12.0,MEETUP,13,17:00-18:00,,,,2026-08-13 17:35:42
104216,246,936,218,PENDING_PAYMENT,30.0,EXPRESS,,,1871,SF,,2026-08-08 14:25:42
104217,4010,201,330,PENDING_PAYMENT,120.0,EXPRESS,,,422,SF,,2026-08-08 20:01:42
104218,1645,752,353,PENDING_PAYMENT,15.0,EXPRESS,,,1501,SF,,2026-08-11 14:09:42
104219,3545,493,852,PENDING_PAYMENT,3.0,EXPRESS,,,1001,SF,,2026-08-10 19:08:42
104220,740,637,565,PENDING_PAYMENT,100.0,MEETUP,15,19:00-20:00,,,,2026-08-13 04:02:42
